sentence,label,source
I'm constantly wondering if I'm doing enough and if it's ever enough.,1,synthetic_raw
I've been struggling to find meaning and purpose in my life.,1,synthetic_raw
I feel like I'm just going through the motions of life without any real passion.,1,synthetic_raw
I'm so tired of feeling like I'm stuck in this never-ending cycle of sadness.,1,synthetic_raw
I'm constantly feeling like I'm a burden to those around me.,1,synthetic_raw
I'm not sure how to forgive myself for my past mistakes.,1,synthetic_raw
"I've been trying to find ways to cope with my emotions, but it's getting harder.",1,synthetic_raw
I'm so tired of feeling like I'm alone in this and no one understands me.,1,synthetic_raw
"I'm constantly wondering if I'm good enough, smart enough, or even worthy enough.",1,synthetic_raw
"I've been struggling to find motivation in anything, even my favorite things.",1,synthetic_raw
I'm not sure how to find the strength to keep going.,1,synthetic_raw
I'm constantly feeling like I'm failing at life.,1,synthetic_raw
I'm so tired of feeling like I'm just going through the motions without any real purpose.,1,synthetic_raw
I'm constantly wondering if anyone would even notice if I just disappeared.,1,synthetic_raw
"I've been trying to find ways to cope with my emotions, but it's getting harder.",1,synthetic_raw
"I feel like I'm just existing, not really living.",1,synthetic_raw
I'm so tired of putting on a brave face when I'm really struggling.,1,synthetic_raw
I've been feeling like I'm a burden to those around me.,1,synthetic_raw
I'm not sure how to forgive myself for my past mistakes.,1,synthetic_raw
I'm constantly wondering if I'm doing enough and if it's ever enough.,1,synthetic_raw
I've been struggling to find meaning and purpose in my life.,1,synthetic_raw
I feel like I'm just going through the motions of life without any real passion.,1,synthetic_raw
I'm so tired of feeling like I'm stuck in this never-ending cycle of sadness.,1,synthetic_raw
I'm constantly feeling like I'm a burden to those around me.,1,synthetic_raw
I'm not sure how to forgive myself for my past mistakes.,1,synthetic_raw
"I've been trying to find ways to cope with my emotions, but it's getting harder.",1,synthetic_raw
I'm so tired of feeling like I'm alone in this and no one understands me.,1,synthetic_raw
"I'm constantly wondering if I'm good enough, smart enough, or even worthy enough.",1,synthetic_raw
"I've been struggling to find motivation in anything, even my favorite things.",1,synthetic_raw
I'm not sure how to find the strength to keep going.,1,synthetic_raw
I'm constantly feeling like I'm failing at life.,1,synthetic_raw
I'm so tired of feeling like I'm just going through the motions without any real purpose.,1,synthetic_raw
I'm constantly wondering if anyone would even notice if I just disappeared.,1,synthetic_raw
"I've been trying to find ways to cope with my emotions, but it's getting harder.",1,synthetic_raw
"I feel like I'm just existing, not really living.",1,synthetic_raw
I'm so tired of putting on a brave face when I'm really struggling.,1,synthetic_raw
I've been feeling like I'm a burden to those around me.,1,synthetic_raw
I'm not sure how to forgive myself for my past mistakes.,1,synthetic_raw
I'm constantly wondering if I'm doing enough and if it's ever enough.,1,synthetic_raw
I've been struggling to find meaning and purpose in my life.,1,synthetic_raw
I feel like I'm just going through the motions of life without any real passion.,1,synthetic_raw
I'm so tired of feeling like I'm stuck in this never-ending cycle of sadness.,1,synthetic_raw
I'm constantly feeling like I'm a burden to those around me.,1,synthetic_raw
I'm not sure how to forgive myself for my past mistakes.,1,synthetic_raw
"I've been trying to find ways to cope with my emotions, but it's getting harder.",1,synthetic_raw
I'm so tired of feeling like I'm alone in this and no one understands me.,1,synthetic_raw
"I'm constantly wondering if I'm good enough, smart enough, or even worthy enough.",1,synthetic_raw
"I've been struggling to find motivation in anything, even my favorite things.",1,synthetic_raw
I'm not sure how to find the strength to keep going.,1,synthetic_raw
I just spent the whole morning making pancakes and drinking coffee while listening to my favorite podcast.,0,synthetic_raw
"My cat keeps trying to ""help"" me with my gardening by batting at the plants.",0,synthetic_raw
Sometimes I think I spend too much time playing video games but it's just so relaxing.,0,synthetic_raw
I've been going to the thrift store every weekend and I love finding unique clothes.,0,synthetic_raw
I'm really excited for the summer because I get to go swimming every day.,0,synthetic_raw
My friends and I have been trying to have a board game night every week.,0,synthetic_raw
I've been learning how to cook new recipes and it's been a really fun challenge.,0,synthetic_raw
I've been reading a lot about history and it's really opened my eyes to the world.,0,synthetic_raw
I went to the park yesterday and saw a bunch of kids playing and having so much fun.,0,synthetic_raw
I just got back from a camping trip and I'm already planning the next one.,0,synthetic_raw
I'm trying to teach myself how to play the guitar but it's harder than it looks.,0,synthetic_raw
I had a really great conversation with my mom yesterday and it's been weighing on my mind.,0,synthetic_raw
I love taking long walks in the woods and just clearing my head.,0,synthetic_raw
I've been trying to get into painting but I'm not very good at it yet.,0,synthetic_raw
I just got a new pet and it's been keeping me company while I work from home.,0,synthetic_raw
I've been watching a lot of documentaries and it's been really interesting.,0,synthetic_raw
I'm really close with my siblings and we always have a good time together.,0,synthetic_raw
I've been going to the gym every day and it's been really great for my mental health.,0,synthetic_raw
I'm really into astronomy and I love learning about the stars.,0,synthetic_raw
I just bought a new camera and I'm excited to start taking more photos.,0,synthetic_raw
I've been trying to get into meditation but it's not really sticking for me yet.,0,synthetic_raw
I love going to concerts and festivals and just letting loose.,0,synthetic_raw
My coworkers are really great and we always have a good time.,0,synthetic_raw
I've been reading a lot about self-care and it's really helped me prioritize my own needs.,0,synthetic_raw
I just moved into a new apartment and I'm still getting used to it.,0,synthetic_raw
I'm really passionate about environmentalism and I try to do my part.,0,synthetic_raw
I've been trying to learn a new language but it's been a slow process.,0,synthetic_raw
I just started a new job and I'm really excited to see what it's like.,0,synthetic_raw
I'm really into photography and I love capturing moments.,0,synthetic_raw
I've been trying to eat healthier and it's been really challenging.,0,synthetic_raw
I just got a new bike and I'm excited to start riding it more.,0,synthetic_raw
I've been going to yoga classes and it's really helped me relax.,0,synthetic_raw
I love spending time with my family and just being around them.,0,synthetic_raw
I've been trying to get into writing but it's not really my thing yet.,0,synthetic_raw
I just got a new phone and I'm still getting used to it.,0,synthetic_raw
I'm really close with my best friend and we always have a good time.,0,synthetic_raw
I've been trying to learn how to salsa dance but it's harder than it looks.,0,synthetic_raw
I just went to a new restaurant and it was really good.,0,synthetic_raw
I've been going to the museum every week and it's really interesting.,0,synthetic_raw
I'm really passionate about social justice and I try to get involved.,0,synthetic_raw
I've been trying to learn a new sport but it's not really my thing yet.,0,synthetic_raw
I just got a new desk and I'm really excited to work from home.,0,synthetic_raw
I've been trying to get into knitting but it's not really my thing yet.,0,synthetic_raw
I love going to the beach and just relaxing.,0,synthetic_raw
My friends and I have been trying to have a monthly game night.,0,synthetic_raw
I've been reading a lot about psychology and it's really interesting.,0,synthetic_raw
I just went to a new coffee shop and it was really good.,0,synthetic_raw
I've been trying to learn how to draw but it's harder than it looks.,0,synthetic_raw
I love spending time with my pet and just playing with it.,0,synthetic_raw
I've been trying to get into hiking but it's not really my thing yet.,0,synthetic_raw
I just got a new laptop and I'm excited to start using it.,0,synthetic_raw
I've been going to the library every week and it's really great.,0,synthetic_raw
I'm really close with my neighbors and we always have a good time.,0,synthetic_raw
I've been trying to learn how to play chess but it's not really my thing yet.,0,synthetic_raw
I just went to a new bookstore and it was really great.,0,synthetic_raw
I've been trying to get into reading more but it's not really sticking for me yet.,0,synthetic_raw
I love going to the park and just people watching.,0,synthetic_raw
My friends and I have been trying to have a monthly movie night.,0,synthetic_raw
I've been reading a lot about science and it's really interesting.,0,synthetic_raw
I just got a new bike helmet and I'm excited to start riding my bike.,0,synthetic_raw
I've been trying to learn how to swim but it's harder than it looks.,0,synthetic_raw
I love spending time with my friends and just hanging out.,0,synthetic_raw
I've been trying to get into dancing but it's not really my thing yet.,0,synthetic_raw
I just went to a new restaurant and it was really good.,0,synthetic_raw
I've been going to the grocery store every week and it's really great.,0,synthetic_raw
I'm really passionate about music and I try to attend as many concerts as I can.,0,synthetic_raw
I've been trying to learn how to cook new recipes but it's harder than I thought it would be.,0,synthetic_raw
I love going to the gym and just working out.,0,synthetic_raw
My friends and I have been trying to have a monthly potluck dinner.,0,synthetic_raw
I've been reading a lot about philosophy and it's really interesting.,0,synthetic_raw
I just got a new phone case and I'm excited to start using my new phone.,0,synthetic_raw
I've been trying to get into painting but it's not really sticking for me yet.,0,synthetic_raw
I love spending time with my family and just being around them.,0,synthetic_raw
I've been trying to learn how to dance but it's harder than it looks.,0,synthetic_raw
I just went to a new art museum and it was really great.,0,synthetic_raw
I've been going to the bookstore every week and it's really great.,0,synthetic_raw
I'm really close with my coworkers and we always have a good time.,0,synthetic_raw
I've been trying to get into yoga but it's not really my thing yet.,0,synthetic_raw
I love going to the beach and just relaxing.,0,synthetic_raw
I've been trying to learn how to swim but it's harder than it looks.,0,synthetic_raw
I just got a new camera lens and I'm excited to start taking more photos.,0,synthetic_raw
I've been going to the museum every week and it's really interesting.,0,synthetic_raw
I'm really passionate about social justice and I try to get involved.,0,synthetic_raw
I've been trying to learn a new language but it's not really sticking for me yet.,0,synthetic_raw
I love spending time with my friends and just hanging out.,0,synthetic_raw
I've been trying to get into hiking but it's not really my thing yet.,0,synthetic_raw
I just went to a new coffee shop and it was really good.,0,synthetic_raw
I've been trying to learn how to play the piano but it's harder than it looks.,0,synthetic_raw
I love going to the park and just people watching.,0,synthetic_raw
I've been going to the library every week and it's really great.,0,synthetic_raw
I'm really close with my neighbors and we always have a good time.,0,synthetic_raw
I've been trying to get into knitting but it's not really my thing yet.,0,synthetic_raw
I love spending time with my family and just being around them.,0,synthetic_raw
I've been trying to learn how to draw but it's not really sticking for me yet.,0,synthetic_raw
I finally made it to the beach for the first time this year and it was exactly what I needed to clear my head.,0,synthetic_raw
I spent most of today binge-watching my favorite show and it was a much-needed break.,0,synthetic_raw
I made progress on my painting project and I'm actually starting to see some real results.,0,synthetic_raw
I went to the grocery store and somehow managed to resist buying junk food for once.,0,synthetic_raw
It's weird how a good walk in the park can completely shift my mood.,0,synthetic_raw
My favorite coffee shop just started serving vegan options and I'm super excited.,0,synthetic_raw
My coworkers are finally starting to understand why I take so many breaks during the day.,0,synthetic_raw
I discovered a new hiking trail near my house and I'm already planning my next trip.,0,synthetic_raw
I'm really proud of myself for finally joining a book club and making time for reading.,0,synthetic_raw
Today was one of those days where everything just clicked and I felt really productive.,0,synthetic_raw
I've been trying to get into yoga and I'm surprisingly good at it.,0,synthetic_raw
I spent hours organizing my closet and it's actually starting to feel more peaceful in here.,0,synthetic_raw
My sister's birthday is coming up and I still have no idea what to get her.,0,synthetic_raw
I had a great conversation with a stranger at the bus stop and it was a nice reminder of the kindness of strangers.,0,synthetic_raw
I'm seriously considering taking up photography as a hobby.,0,synthetic_raw
I went to the gym and managed to lift more weight than I thought I could.,0,synthetic_raw
Today was a great reminder that some days are just okay and that's okay.,0,synthetic_raw
I'm really enjoying learning how to cook new recipes and experimenting with different flavors.,0,synthetic_raw
I'm trying to learn more about meditation and how it can benefit my mental health.,0,synthetic_raw
I finally finished a puzzle I've been working on for weeks and it feels amazing.,0,synthetic_raw
I went to the park and saw a bunch of kids playing and it made me realize how much I've been missing out on.,0,synthetic_raw
I'm thinking of taking a road trip across the country and exploring new places.,0,synthetic_raw
I'm trying to get back into writing and I'm actually starting to make some progress.,0,synthetic_raw
My dog's birthday is coming up and I'm planning on making him a special cake.,0,synthetic_raw
I'm really proud of myself for finally learning how to play a new song on my guitar.,0,synthetic_raw
I spent the day at the museum and it was so fascinating to learn about art history.,0,synthetic_raw
I'm thinking of starting a journal to track my thoughts and emotions.,0,synthetic_raw
I'm finally getting tired of this old TV and I think it's time to upgrade.,0,synthetic_raw
I went to the art supply store and I'm excited to start working on some new projects.,0,synthetic_raw
Today was one of those days where I felt like I was on autopilot and just going through the motions.,0,synthetic_raw
I'm really enjoying learning about different cultures and traditions.,0,synthetic_raw
I'm trying to cut back on my screen time and focus on more real-world activities.,0,synthetic_raw
I spent the morning making pancakes and it was so relaxing to just focus on cooking.,0,synthetic_raw
I'm really proud of myself for finally starting to take care of my physical health again.,0,synthetic_raw
I went to the doctor and got some great advice on how to manage my stress.,0,synthetic_raw
I'm thinking of taking a break from social media and seeing how it affects my mood.,0,synthetic_raw
Today was a great reminder that some days are just perfect and that's okay to appreciate.,0,synthetic_raw
I'm really enjoying learning how to play chess and strategy is actually really cool.,0,synthetic_raw
I spent the day at the library and it was amazing to just get lost in a good book.,0,synthetic_raw
I'm thinking of starting a small garden in my backyard and growing my own herbs.,0,synthetic_raw
I'm really proud of myself for finally starting to prioritize self-care.,0,synthetic_raw
I went to the coffee shop and had a great conversation with the barista.,0,synthetic_raw
I'm trying to learn more about mindfulness and how it can benefit my mental health.,0,synthetic_raw
I finally finished a big project at work and it feels amazing to have it off my plate.,0,synthetic_raw
I went to the park and saw a bunch of people having picnics and it made me want to do the same.,0,synthetic_raw
I'm thinking of taking up knitting as a hobby and making some handmade gifts.,0,synthetic_raw
I spent the day at the spa and it was the perfect way to relax and unwind.,0,synthetic_raw
Today was one of those days where everything just felt right with the world.,0,synthetic_raw
I'm really enjoying learning about different types of music and exploring new genres.,0,synthetic_raw
I went to the grocery store and discovered a new type of cereal that I love.,0,synthetic_raw
I'm thinking of starting a new exercise routine and getting back into shape.,0,synthetic_raw
I'm really proud of myself for finally starting to prioritize my mental health.,0,synthetic_raw
I went to the art gallery and saw some amazing pieces that really inspired me.,0,synthetic_raw
I'm trying to learn more about the benefits of journaling and why it's good for my mental health.,0,synthetic_raw
I finally finished a big puzzle and it feels amazing to have it done.,0,synthetic_raw
I went to the beach and saw a bunch of people surfing and it made me want to try it.,0,synthetic_raw
I'm thinking of taking a break from technology and seeing how it affects my mood.,0,synthetic_raw
I'm really enjoying learning about different types of art and exploring new styles.,0,synthetic_raw
I spent the day at the museum and saw some amazing artifacts that really fascinated me.,0,synthetic_raw
Today was one of those days where I felt like I was in a creative flow and everything just clicked.,0,synthetic_raw
I'm thinking of starting a new photography project and capturing more of the world around me.,0,synthetic_raw
I went to the coffee shop and had a great conversation with the owner.,0,synthetic_raw
I'm trying to learn more about different types of meditation and how they can benefit my mental health.,0,synthetic_raw
I finally finished a big project at home and it feels amazing to have it done.,0,synthetic_raw
I went to the park and saw a bunch of people playing sports and it made me want to do the same.,0,synthetic_raw
I'm thinking of taking up woodworking as a hobby and making some handmade furniture.,0,synthetic_raw
I spent the day at the library and got lost in a great book.,0,synthetic_raw
I'm really enjoying learning about different types of music and exploring new genres.,0,synthetic_raw
I went to the art supply store and I'm excited to start working on some new projects.,0,synthetic_raw
I'm thinking of starting a new exercise routine and getting back into shape.,0,synthetic_raw
I'm really proud of myself for finally starting to prioritize my mental health.,0,synthetic_raw
I went to the beach and saw a bunch of people swimming and it made me want to join them.,0,synthetic_raw
I'm trying to learn more about the benefits of journaling and why it's good for my mental health.,0,synthetic_raw
I finally finished a big puzzle and it feels amazing to have it done.,0,synthetic_raw
I went to the spa and got a great massage that really relaxed me.,0,synthetic_raw
I'm thinking of starting a new photography project and capturing more of the world around me.,0,synthetic_raw
I went to the coffee shop and had a great conversation with the barista.,0,synthetic_raw
I'm trying to learn more about different types of meditation and how they can benefit my mental health.,0,synthetic_raw
I'm really enjoying learning about different types of art and exploring new styles.,0,synthetic_raw
I spent the day at the museum and saw some amazing pieces that really inspired me.,0,synthetic_raw
Today was one of those days where I felt like I was on autopilot and just going through the motions.,0,synthetic_raw
I'm thinking of taking a break from social media and seeing how it affects my mood.,0,synthetic_raw
I went to the park and saw a bunch of people having picnics and it made me want to do the same.,0,synthetic_raw
I'm trying to learn more about mindfulness and how it can benefit my mental health.,0,synthetic_raw
I finally finished a big project at work and it feels amazing to have it off my plate.,0,synthetic_raw
I went to the grocery store and discovered a new type of cereal that I love.,0,synthetic_raw
I'm thinking of starting a new exercise routine and getting back into shape.,0,synthetic_raw
I'm really proud of myself for finally starting to prioritize self-care.,0,synthetic_raw
I went to the art gallery and saw some amazing pieces that really inspired me.,0,synthetic_raw
I'm trying to learn more about the benefits of journaling and why it's good for my mental health.,0,synthetic_raw
I went to the spa and got a great massage that really relaxed me.,0,synthetic_raw
I'm thinking of starting a new photography project and capturing more of the world around me.,0,synthetic_raw
I went to the coffee shop and had a great conversation with the owner.,0,synthetic_raw
I'm really enjoying learning about different types of music and exploring new genres.,0,synthetic_raw
I spent the day at the library and got lost in a great book.,0,synthetic_raw
I'm thinking of starting a new exercise routine and getting back into shape.,0,synthetic_raw
I'm really proud of myself for finally starting to prioritize my mental health.,0,synthetic_raw
I went to the beach and saw a bunch of people swimming and it made me want to join them.,0,synthetic_raw
I'm trying to learn more about mindfulness and how it can benefit my mental health.,0,synthetic_raw
I finally finished a big puzzle and it feels amazing to have it done.,0,synthetic_raw
