sentence,label,source
Just realized I need to clean my room.,0,synthetic_raw
I love trying new recipes in the kitchen.,0,synthetic_raw
Getting lost in a good book is the best feeling.,0,synthetic_raw
People say I'm a morning person but I'm not.,0,synthetic_raw
Currently rewatching my favorite childhood TV show.,0,synthetic_raw
Nothing beats a good power nap.,0,synthetic_raw
It's going to be a long week.,0,synthetic_raw
I'm so ready for the weekend to start.,0,synthetic_raw
My favorite hobby is taking long walks outside.,0,synthetic_raw
I love visiting the beach during sunrise.,0,synthetic_raw
Sometimes I wish I could travel the world for free.,0,synthetic_raw
I'm not a morning person at all.,0,synthetic_raw
My favorite type of music is indie rock.,0,synthetic_raw
Just had the best slice of pizza.,0,synthetic_raw
Planning a road trip with friends sounds like so much fun.,0,synthetic_raw
Currently binging my favorite TV show.,0,synthetic_raw
Life is too short for boring conversations.,0,synthetic_raw
Just ordered my favorite book online.,0,synthetic_raw
Summer is my favorite time of year.,0,synthetic_raw
I'm so grateful for my best friends.,0,synthetic_raw
I love trying new foods at restaurants.,0,synthetic_raw
Currently stuck on my favorite song.,0,synthetic_raw
I'm so not ready for Monday to start.,0,synthetic_raw
Just learned how to make homemade pasta.,0,synthetic_raw
Getting older but still loving pizza.,0,synthetic_raw
Currently sipping hot chocolate.,0,synthetic_raw
It's finally starting to feel like fall outside.,0,synthetic_raw
I love taking photos of nature scenes.,0,synthetic_raw
People say I'm a night owl but I'm actually a morning person.,0,synthetic_raw
It's going to be a great day.,0,synthetic_raw
My favorite type of exercise is yoga.,0,synthetic_raw
Trying to eat healthy but still craving pizza.,0,synthetic_raw
I love visiting my grandparents' house.,0,synthetic_raw
I'm so excited for the upcoming holiday.,0,synthetic_raw
My favorite hobby is painting.,0,synthetic_raw
Currently listening to my favorite podcast.,0,synthetic_raw
Life is too short for boring jobs.,0,synthetic_raw
Just finished a long run and feeling amazing.,0,synthetic_raw
My favorite type of food is Italian.,0,synthetic_raw
Just learned how to make homemade ice cream.,0,synthetic_raw
Planning a fun night out with friends.,0,synthetic_raw
It's finally starting to feel like winter outside.,0,synthetic_raw
People say I'm too dependent on technology but I don't care.,0,synthetic_raw
I love trying new beauty products.,0,synthetic_raw
Currently watching my favorite YouTube video.,0,synthetic_raw
I'm so grateful for my cozy home.,0,synthetic_raw
My favorite type of music is electronic dance music.,0,synthetic_raw
Just had the best breakfast burrito.,0,synthetic_raw
I love taking long drives on the highway.,0,synthetic_raw
Sometimes I wish I could be a professional gamer.,0,synthetic_raw
I'm so not a fan of Monday mornings.,0,synthetic_raw
Just learned how to make homemade bread.,0,synthetic_raw
My favorite type of exercise is swimming.,0,synthetic_raw
It's going to be a relaxing day.,0,synthetic_raw
My favorite type of food is sushi.,0,synthetic_raw
Currently reorganizing my closet.,0,synthetic_raw
Life is too short for boring relationships.,0,synthetic_raw
Just finished a long study session and feeling relieved.,0,synthetic_raw
My favorite hobby is reading books.,0,synthetic_raw
I love visiting the mountains during winter.,0,synthetic_raw
People say I'm too sensitive but I don't care.,0,synthetic_raw
I'm so grateful for my supportive family.,0,synthetic_raw
Just learned how to make homemade granola.,0,synthetic_raw
Planning a fun day at the beach.,0,synthetic_raw
It's finally starting to feel like spring outside.,0,synthetic_raw
My favorite type of music is hip hop.,0,synthetic_raw
Just spent the morning sipping coffee and enjoying a beautiful sunrise.,0,synthetic_raw
"Summer vibes are finally here, can't wait for the beach trips.",0,synthetic_raw
Just finished a good book and I'm feeling inspired.,0,synthetic_raw
Life is better with good friends by your side.,0,synthetic_raw
Went for a hike yesterday and the views were breathtaking.,0,synthetic_raw
Nothing beats a home-cooked meal on a Sunday evening.,0,synthetic_raw
Learning to appreciate the little things in life.,0,synthetic_raw
Spent the day trying out new recipes in the kitchen.,0,synthetic_raw
Planning a surprise party for a friend's birthday.,0,synthetic_raw
Currently watching my favorite TV show and I'm hooked.,0,synthetic_raw
Coffee is the best morning pick-me-up.,0,synthetic_raw
"Summer days are made for adventure, not schedules.",0,synthetic_raw
I'm all about trying new hobbies and interests.,0,synthetic_raw
Currently reading a book that I'm really enjoying.,0,synthetic_raw
Nothing beats a good night's sleep after a long day.,0,synthetic_raw
Went to the farmers market over the weekend and found some amazing deals.,0,synthetic_raw
Just discovered a new favorite coffee shop in town.,0,synthetic_raw
Life is all about exploring and discovering new things.,0,synthetic_raw
Just spent the day relaxing at home and it was perfect.,0,synthetic_raw
Planning a weekend getaway with friends.,0,synthetic_raw
Currently listening to my favorite playlist on repeat.,0,synthetic_raw
Love spending time outdoors and being close to nature.,0,synthetic_raw
Just finished a puzzle and it was so satisfying.,0,synthetic_raw
Went to the gym yesterday and I'm feeling energized.,0,synthetic_raw
Currently watching a funny comedy movie that's making me laugh.,0,synthetic_raw
The smell of fresh cut grass is the best.,0,synthetic_raw
Summer is the perfect time to try new outdoor activities.,0,synthetic_raw
Just spent the day at the beach with friends and it was amazing.,0,synthetic_raw
Love trying new restaurants and cafes in town.,0,synthetic_raw
Currently learning a new language and it's challenging but fun.,0,synthetic_raw
Just finished a big project at work and I'm relieved.,0,synthetic_raw
Life is too short to worry about the little things.,0,synthetic_raw
Currently practicing yoga and it's helping me relax.,0,synthetic_raw
Planning a road trip to visit some friends.,0,synthetic_raw
Love spending time with family and making memories.,0,synthetic_raw
Just spent the day at the park with the kids and it was a blast.,0,synthetic_raw
Nothing beats a good cup of tea on a rainy day.,0,synthetic_raw
Currently reading a book about self-improvement and it's inspiring.,0,synthetic_raw
Summer is the perfect time to reflect and set new goals.,0,synthetic_raw
Just discovered a new favorite podcast and I'm hooked.,0,synthetic_raw
Planning a surprise gift for a loved one.,0,synthetic_raw
Love trying new types of music and discovering new artists.,0,synthetic_raw
Currently taking online courses to improve my skills.,0,synthetic_raw
Just finished a big project at home and it feels amazing.,0,synthetic_raw
Life is all about taking risks and trying new things.,0,synthetic_raw
Currently enjoying a quiet night in with a good book.,0,synthetic_raw
Summer days are made for swimming and sunbathing.,0,synthetic_raw
I'm all about being kind and helping others.,0,synthetic_raw
Just spent the day volunteering at a local charity and it was rewarding.,0,synthetic_raw
Love spending time in nature and appreciating its beauty.,0,synthetic_raw
Currently practicing gratitude and it's changing my life.,0,synthetic_raw
Planning a fun night out with friends.,0,synthetic_raw
Just finished a good workout and I'm feeling energized.,0,synthetic_raw
Summer is the perfect time to try new sports and activities.,0,synthetic_raw
Currently watching a documentary that's making me think.,0,synthetic_raw
Love trying new recipes and experimenting with new flavors.,0,synthetic_raw
Just spent the day at the museum and it was fascinating.,0,synthetic_raw
Nothing beats a good night's sleep after a long day of work.,0,synthetic_raw
Currently learning to play a new musical instrument.,0,synthetic_raw
Just discovered a new favorite TV show and I'm hooked.,0,synthetic_raw
Life is all about learning and growing every day.,0,synthetic_raw
Planning a surprise party for a loved one's birthday.,0,synthetic_raw
Currently practicing mindfulness and it's helping me stay calm.,0,synthetic_raw
Summer days are made for relaxing and recharging.,0,synthetic_raw
I'm all about being positive and spreading joy.,0,synthetic_raw
Just spent the day at the spa and it was amazing.,0,synthetic_raw
Love spending time with loved ones and making memories.,0,synthetic_raw
Currently watching a good movie that's making me laugh.,0,synthetic_raw
Summer is the perfect time to try new hobbies and interests.,0,synthetic_raw
Just finished a big project at work and I'm feeling accomplished.,0,synthetic_raw
Life is all about being true to yourself and embracing your individuality.,0,synthetic_raw
Currently learning to cook new recipes and experimenting with new flavors.,0,synthetic_raw
Planning a fun weekend getaway with friends.,0,synthetic_raw
Just spent the day at the beach and it was incredible.,0,synthetic_raw
Nothing beats a good cup of coffee on a Monday morning.,0,synthetic_raw
Currently practicing self-care and it's changing my life.,0,synthetic_raw
Summer days are made for swimming and splashing in the pool.,0,synthetic_raw
I'm all about being kind to others and spreading love.,0,synthetic_raw
Just spent the day volunteering at a local animal shelter and it was rewarding.,0,synthetic_raw
Love spending time in nature and appreciating its beauty.,0,synthetic_raw
Currently watching a good documentary that's making me think.,0,synthetic_raw
Just finished a good workout and I'm feeling energized.,0,synthetic_raw
Summer is the perfect time to try new outdoor activities.,0,synthetic_raw
Currently taking online courses to improve my skills.,0,synthetic_raw
Just discovered a new favorite podcast and I'm hooked.,0,synthetic_raw
Planning a surprise gift for a loved one.,0,synthetic_raw
Love trying new types of music and discovering new artists.,0,synthetic_raw
Currently practicing yoga and it's helping me relax.,0,synthetic_raw
Summer days are made for relaxing and recharging.,0,synthetic_raw
I'm all about being positive and spreading joy.,0,synthetic_raw
Just spent the day at the spa and it was amazing.,0,synthetic_raw
Love spending time with loved ones and making memories.,0,synthetic_raw
Currently watching a good movie that's making me laugh.,0,synthetic_raw
Summer is the perfect time to try new hobbies and interests.,0,synthetic_raw
Just finished a big project at work and I'm feeling accomplished.,0,synthetic_raw
Life is all about being true to yourself and embracing your individuality.,0,synthetic_raw
Currently learning to cook new recipes and experimenting with new flavors.,0,synthetic_raw
Planning a fun weekend getaway with friends.,0,synthetic_raw
Just spent the day at the beach and it was incredible.,0,synthetic_raw
Nothing beats a good cup of coffee on a Monday morning.,0,synthetic_raw
