sentence,label,source
"Just had the best time at my 25-year-old brother's birthday party with our big, loud family.",0,controlled
I'm 25 and feeling overwhelmed with the pressure to find a boyfriend.,0,controlled
"My 33-year-old aunt, Dr. Sophia Kim, is a pediatrician and always gives the best advice.",0,controlled
"My 25-year-old sister is a free spirit, always chasing her dreams and living life on her own terms.",0,controlled
"Sometimes I get anxious about meeting new people, but joining a book club has been a great way to step out of my comfort zone.",0,controlled
Why do we always assume that men are the breadwinners and women are the caregivers?,0,controlled
My 64-year-old mother is still racing cars in her free time despite her doctor's orders.,0,controlled
I'm thinking about taking up knitting as a hobby and creating my own scarves.,0,controlled
"My 28-year-old friend, Emily Taylor, is really into",0,controlled
"I love visiting my friend, 28-year-old Liam Brown, in his hometown of San Francisco every summer.",0,controlled
"Do you have any tips for taking amazing sunset photos with your phone like my 29-year-old friend, Ava Morales?",0,controlled
I'm planning a solo trip to Japan in the fall and I'm both nervous and excited.,0,controlled
My 67-year-old grandfather is still an avid reader and loves getting lost in history books.,0,controlled
I've always been fascinated by the world of science and the mysteries of the universe.,0,controlled
"My 9-year-old niece, Ava Patel, drew an amazing picture of our family cat, Mochi, for Mother's Day.",0,controlled
"After a long day, there's nothing I love more than curling up with a good book and a warm cup of tea.",0,controlled
"I've been trying to learn how to play chess, but it's a lot more challenging than I thought it would be.",0,controlled
"My best friend David and I have been trying to learn how to surf together, but it's proving to be a bit more challenging than we thought.",0,controlled
"I'm still trying to wrap my head around how my 28-year-old brother, Ethan Kim, went from a professional basketball player to a successful food truck owner.",0,controlled
Just had a heart-to-heart with my 28-year-old sister about our shared struggles with anxiety.,0,controlled
"As a 35-year-old Latinx man, I'm still figuring out how to balance work and family life after my first child.",0,controlled
"My 42-year-old friend, Rachel Kim, is really into yoga and has been trying to get me to join her.",0,controlled
"As a 20-year-old artist, I'm learning to navigate the competitive art world.",0,controlled
Being a part of a tight-knit community like the one in my neighborhood has given me a sense of belonging and security that I never thought possible.,0,controlled
I'm trying to find a new therapist after my last one retired at 60.,0,controlled
I'm trying to find a new hobby to replace running after I injured my knee at 31.,0,controlled
"My 41-year-old colleague, Dr. John Lee, is a brilliant mathematician and always explains things in a simple way.",0,controlled
"As a 19-year-old college student, I'm learning to prioritize my mental health during exam season.",0,controlled
"My 26-year-old coworker, Sophia Patel, is really into writing and has been sharing her stories with me.",0,controlled
"My 80-year-old neighbor, James Brown, is a retired pilot who has the most incredible stories to share.",0,controlled
I'm thinking about taking a break from technology and focusing on real-life connections.,0,controlled
The feeling of accomplishment I get from completing a difficult task is like no other.,0,controlled
"Do you have any tips for learning to play an instrument quickly like my 25-year-old friend, Julian Sanchez?",0,controlled
"My 44-year-old uncle, Mr. Tan, still plays tennis every weekend.",0,controlled
I'm planning to start a volunteer program at a local animal shelter and help care for animals.,0,controlled
"Sometimes I wonder what it would be like to be able to speak any language fluently, to be able to communicate with anyone.",0,controlled
"Have you ever tried meditating with your eyes open, like my 25-year-old friend, Julian Sanchez, taught me?",0,controlled
"My 22-year-old younger brother, Lucas Garcia, is really into photography and his shots are amazing.",0,controlled
"Living with roommates has been a blast, especially with my 24-year-old friends, Sophia Rodriguez and Michael Tran.",0,controlled
"My 32-year-old brother is a thrill-seeker, always looking for the next adventure and pushing me to step out of my comfort zone.",0,controlled
"I've been trying to learn how to cook a new recipe every week, and it's been a fun way to experiment with new flavors.",0,controlled
"My 19-year-old niece, Maya Ramos, just graduated from college and is moving to New York City.",0,controlled
"Last night, I had a great conversation with my 43-year-old neighbor, Mrs. Smith, about our shared love of gardening.",0,controlled
"Living in a small town in the countryside has its perks, like waking up to the sound of birds chirping every morning.",0,controlled
"As a 35-year-old trans man, I'm still figuring out how to navigate the world as my true self.",0,controlled
"As I grew older, I realized that my passion for music was more than just a hobby, but a way of life.",0,controlled
"My 60-year-old father, Brian Hall, is an amazing woodworker who makes incredible furniture pieces.",0,controlled
"When I'm feeling overwhelmed, I find solace in the quietness of the forest and the sounds of nature.",0,controlled
"At 35, single father Juan's dedication to his 7-year-old daughter is truly inspiring and a reminder of the importance of family.",0,controlled
"I love spending time with my 36-year-old best friend, Sarah Lee, who always knows how to make me laugh.",0,controlled
"Yesterday, I went to a park with my 23-year-old friend, Michael Kim, and watched the sunset.",0,controlled
"I'm so grateful to have a supportive partner like my 38-year-old fiancé, Michael Patel.",0,controlled
"After years of working in corporate, I'm finally pursuing my passion for photography with my 35-year-old business partner, Rachel Hall.",0,controlled
"My best friend Emily and I have been trying to learn how to play the guitar together, but it's proving to be a bit more challenging than we thought.",0,controlled
My 54-year-old mother is still an avid traveler and loves exploring new countries.,0,controlled
"I'm obsessed with learning new languages, and I just started taking online lessons in Japanese with my 42-year-old teacher, Taro Matsumoto.",0,controlled
My 59-year-old uncle is still working as a firefighter and loves the adrenaline rush.,0,controlled
"My 85-year-old grandmother, Helen Chen, still takes dance classes and is a total inspiration.",0,controlled
I'm trying to find a new gym at 38 to motivate me to work out.,0,controlled
"At 36, and after years of struggling to find my voice, I finally feel like I'm speaking up and being heard.",0,controlled
"I've been trying to cook more vegan meals, inspired by my favorite food blogger, 35-year-old Maya Jensen.",0,controlled
"I'm 22 and feeling overwhelmed with the pressure to find a ""dream job"" after graduation.",0,controlled
I'm trying to start a new meditation practice at 41 to reduce my stress.,0,controlled
Just started taking woodworking classes at 50 and I'm in love with the creativity.,0,controlled
"My 25-year-old coworker, Ethan Hall, is really into hiking and has been trying to get me to join him.",0,controlled
"My 4-year-old nephew, Lucas Brooks, thinks he's a superhero and can save the world.",0,controlled
Just had an amazing conversation with my 26-year-old friend about our shared love of true crime podcasts.,0,controlled
Just had the best time at my 27-year-old friend's art opening – so proud of her talent.,0,controlled
"I'm a 38-year-old teacher, and I love seeing the light bulb go off in my students' heads when they understand a difficult concept.",0,controlled
"Living in a tiny studio apartment with my cat, Luna, as my roommate has been a dream come true.",0,controlled
Just made the most amazing homemade pasta with my 72-year-old friend who taught me how to cook Italian food.,0,controlled
"I had a great conversation with my English literature professor, 45-year-old Dr. Sofia Rodriguez, about the latest novel she assigned.",0,controlled
"My 19-year-old sister, Ava Lee, has been learning how to code and I'm so proud of her.",0,controlled
"I'm a 31-year-old athlete, and my passion for competition has taken me on a journey to the top.",0,controlled
"After a long day, I find solace in my favorite hobby, playing the piano.",0,controlled
The smell of freshly cut grass always brings back memories of summertime and playing outside as a child.,0,controlled
"After a long day, I find solace in my favorite TV show, ""The Office,"" which always makes me laugh.",0,controlled
My 58-year-old aunt is still working as a lawyer and loves her job despite the long hours.,0,controlled
"Sometimes I wonder what it would be like to be able to time travel, to see the world in a different era.",0,controlled
I'm 69-year-old grandmother is still an avid gardener and loves nurturing her plants.,0,controlled
"Sometimes I feel like I'm stuck in a rut, but then I remember all the things I'm grateful for and it puts things into perspective.",0,controlled
"My 80-year-old grandfather, John Lee, used to be a professional athlete and still has incredible endurance.",0,controlled
"Sometimes I wonder what it would be like to live in a different country, to experience a new culture and way of life.",0,controlled
"When I'm feeling stressed, I find that taking a break and doing something I love helps me relax and recharge.",0,controlled
"I'm loving my new job as a social media manager for a small business, and I get to work from home.",0,controlled
My 38-year-old sister is an avid hiker and loves exploring new trails on the weekends.,0,controlled
"I'm a 40-year-old entrepreneur, and my passion for innovation has led me to create something truly groundbreaking.",0,controlled
"My 45-year-old mom, Lisa Nguyen, is an incredible cook who makes the most delicious Vietnamese dishes.",0,controlled
"I love visiting my friend, 40-year-old David Hall, in his hometown of Chicago every year.",0,controlled
I'm planning to start a yoga practice and improve my flexibility.,0,controlled
I'm planning to start a garden in my backyard and grow my own herbs.,0,controlled
"My 65-year-old aunt, Margaret Taylor, is an amazing knitter who makes the most beautiful scarves.",0,controlled
My 45-year-old father is finally taking up painting after years of watching me create.,0,controlled
I'm 42 and loving my new job as a librarian – who knew books could be so fulfilling?,0,controlled
"My 30-year-old sister, Sophia Garcia, just got engaged to her high school sweetheart, and I'm beyond happy for her.",0,controlled
"Today was a great day, got to hang out with my 62-year-old grandma who loves playing Scrabble.",0,controlled
"My 75-year-old neighbor, Margaret Lee, is a retired teacher who still loves teaching children.",0,controlled
"I just discovered a new favorite book, ""The Hitchhiker's Guide to the Galaxy"" by Douglas Adams, and I'm obsessed.",0,controlled
"I love visiting my friend, 37-year-old Sophia Patel, in her hometown of Los Angeles every year.",0,controlled
"My 28-year-old friend, Sophia Kim, is really into cooking and has been sharing her favorite recipes with me.",0,controlled
"Sometimes I wonder what it would be like to have superpowers, to be able to do anything I want.",0,controlled
I'm really into learning about different cultures and I'm currently reading a book about Japanese history.,0,controlled
"I just finished reading a wonderful novel by 30-year-old author, Jamie Reyes, and it really moved me.",0,controlled
"At 32, and after years of struggling to find my identity, I finally",0,controlled
I'm planning to attend a book festival in the fall with my 34-year-old friends.,0,controlled
I'm a 22-year-old non-binary artist trying to make a name for myself in the competitive NYC art scene.,0,controlled
"I just started taking art classes at a local studio with my 31-year-old instructor, David Kim.",0,controlled
"My 39-year-old friend, David Hall, is really into photography and has been sharing his shots with me.",0,controlled
"My 30-year-old friend, Emily Taylor, is really into reading and always recommends the best books.",0,controlled
"I just spent the evening playing video games with my 32-year-old friend, Alex Chen, from New York.",0,controlled
"I'm trying to start a new habit of journaling every morning before work, and it's been a game-changer.",0,controlled
"My 50-year-old grandmother, Mrs. Chen, still makes the best homemade noodles I've ever tasted.",0,controlled
"My 26-year-old best friend, Rachel Lee, is really into poetry and writes the most beautiful verses.",0,controlled
"My best friend Michael and I have been trying to learn how to cook a new recipe together, but it's proving to be a bit more challenging than we thought.",0,controlled
I'm 49 and loving my new hobby of photography – capturing the beauty in everyday life.,0,controlled
I'm 28 and love spending my free time playing guitar and trying new vegan recipes.,0,controlled
"I'm 32-year-old Samantha Lee, a freelance graphic designer from Seoul, South Korea, who just had the best latte art experience at a local café.",0,controlled
"My 21-year-old younger sister, Mia Wong, is really into dancing and performs at local events.",0,controlled
Just started taking dance classes at 48 and I'm in love with the movement.,0,controlled
I'm trying to find a new hiking buddy at 32 to motivate me to get outdoors.,0,controlled
"I'm a 49-year-old teacher, and my passion for teaching has taken me on a journey to the top.",0,controlled
"My 70-year-old grandfather, John Lee, still plays the saxophone and is a total legend.",0,controlled
Just had an amazing conversation with my 26-year-old sister about our shared love of travel.,0,controlled
"At 29, and after years of struggling to find a career that I love, I finally feel like I'm on the right path.",0,controlled
"I love spending time with my 40-year-old mother, who always knows how to make me feel better.",0,controlled
"My 20-year-old roommate, Ethan Kim, is really into painting and his artwork is getting better every day.",0,controlled
"I've been trying to learn how to play the violin, but it's a lot more challenging than I thought it would be.",0,controlled
I'm 32 and feeling overwhelmed with the pressure to get married and have kids.,0,controlled
"I'm a 47-year-old artist, and my passion for creativity has taken me on a journey around the world.",0,controlled
"Have you ever tried practicing yoga outdoors like my 22-year-old friend, Ethan Lee?",0,controlled
I've always been fascinated by the world of psychology and the human mind.,0,controlled
I'm 41 and loving my new role as a stay-at-home dad – it's a challenge but so rewarding.,0,controlled
I'm 46 and loving my new hobby of knitting – creating something with my own hands.,0,controlled
"Last week, I went to a concert with my 29-year-old sister-in-law, Sophia Patel, and we had an amazing time.",0,controlled
My 61-year-old mother is still an avid reader and loves getting lost in mystery novels.,0,controlled
I'm trying to find a new book club at 29 to meet new people who love reading.,0,controlled
Why do people always assume that people with disabilities are fragile and can't handle challenges?,0,controlled
Why do we always assume that people in their 60s are retired and have nothing to do?,0,controlled
I'm planning to start a book club with my friends and discuss our favorite novels.,0,controlled
"I just started taking online courses in digital marketing with my 39-year-old instructor, Emily Wong.",0,controlled
"My 65-year-old aunt, Margaret Taylor, is an amazing cook who makes the most delicious roast chicken.",0,controlled
"I love spending time with my 42-year-old best friend, Ethan Kim, who always knows how to make me feel better.",0,controlled
"Yesterday, I went to a museum with my 21-year-old friend, David Kim, and we had a great time.",0,controlled
Just started taking Spanish classes at 48 and I'm hooked – who knew learning a new language could be so fun?,0,controlled
"My 20-year-old cousin, Emily Tran, is a talented writer who just published her first novel.",0,controlled
"Have you ever tried practicing gratitude meditation like my 28-year-old friend, Ethan Kim?",0,controlled
"My 32-year-old friend, Rachel Taylor, is really into hiking and has been trying to get me to join her.",0,controlled
"I'm so grateful to have a supportive community like my 35-year-old friends, Sophia Garcia and Michael Patel.",0,controlled
"I'm trying to start a new exercise routine at 39, but it's hard to find the motivation.",0,controlled
I'm planning to attend a yoga retreat in the summer with my 40-year-old friends.,0,controlled
"I'm trying to start a new habit of practicing mindfulness meditation every morning before work, and it's been a challenge.",0,controlled
"I just learned how to play the ukulele with my 40-year-old music teacher, Emily Wong.",0,controlled
I'm thinking about starting a blog to share my thoughts and experiences with others.,0,controlled
Just started taking cooking classes at 46 and I'm in love with the creativity.,0,controlled
"I'm a 30-year-old writer, and my passion for storytelling has led me to create something truly unique and innovative.",0,controlled
My 45-year-old mother is finally taking up painting after years of watching me create.,0,controlled
"Last night, I joined my 38-year-old colleague, Dr. Rachel Taylor, for a yoga class after work.",0,controlled
"My 25-year-old sister, Ava Lee, has been learning how to play the guitar and I'm so proud of her.",0,controlled
"Last night, I had a great conversation with my 50-year-old neighbor, Mr. Lee, about our shared love of reading.",0,controlled
"I've been trying to learn how to play the piano, but it's a lot more challenging than I thought it would be.",0,controlled
Just had an amazing conversation with my 27-year-old friend about our shared love of music.,0,controlled
I'm planning to attend a writing workshop in the fall with my 38-year-old friends.,0,controlled
"My 52-year-old grandfather, Mr. Tan, still plays the guitar every morning.",0,controlled
"I love visiting my friend, 37-year-old Emily Hall, in her hometown of Los Angeles every year.",0,controlled
I'm planning to attend a music festival in the summer with my 30-year-old friends.,0,controlled
"Do you have any tips for learning a new language quickly like my 25-year-old friend, Julian Sanchez?",0,controlled
"My 50-year-old mom, Lisa Nguyen, is an incredible artist who sells her paintings online.",0,controlled
I'm 44 and loving my new job as a yoga instructor – finding inner peace is my passion.,0,controlled
My 55-year-old uncle is still working as a nurse and loves his job despite the long hours.,0,controlled
My 63-year-old father is still an avid reader and loves getting lost in romance novels.,0,controlled
"My 30-year-old sister, Sophia Garcia, just got a promotion at her job and is thriving.",0,controlled
"I'm trying to start a new habit of practicing yoga every morning before work, and it's been a game-changer.",0,controlled
I'm a 60-year-old retired teacher who's been feeling like I've lost my sense of identity and purpose in life.,1,controlled
"At 45, Maria is exhausted from trying to keep up the perfect facade for her family and friends.",1,controlled
I've been a 35,1,controlled
"As a 25-year-old Latinx individual, I'm tired of being seen as a stereotype or a checkbox in people's diversity initiatives.",1,controlled
"I've been trying to find ways to manage my grief and move forward, but it's hard to let go.",1,controlled
"My name is Jamie, and I'm a 26-year-old disabled artist, trying to create work that represents my experiences.",1,controlled
"Sometimes I wonder if it's okay to not be okay, and if anyone would even notice.",1,controlled
"I'm tired of being the strong one, 29-year-old Carlos – I just want someone to lean on.",1,controlled
"I'm so overwhelmed with anxiety that I can barely leave my house, 20-year-old Emily.",1,controlled
"At 26, Julian is feeling like he's failed in every aspect of his life, from relationships to career.",1,controlled
Sometimes I wonder if anyone truly understands what it's like to live with depression and how it affects every aspect of your life.,1,controlled
"As a 35-year-old Indian-American single woman, I'm tired of being asked when I'm getting married or having kids.",1,controlled
"My name is Jian, and I'm a 35-year-old Chinese man who's been feeling like a failure because I couldn't save my family's business.",1,controlled
"At 43, David is struggling to come to terms with his own mortality and the impermanence of life.",1,controlled
"I've been a 30-year-old gay man for years, but I still struggle with self-acceptance and the fear of rejection.",1,controlled
"My name is Fatima, and I'm a 34-year-old Muslim woman who's been feeling like I'm struggling to find my voice and speak out against injustice.",1,controlled
"I'm tired of feeling like I'm not good enough, and I wish I could just be happy with who I am.",1,controlled
"I'm 45-year-old Asian-American father of one, trying to balance my career and family responsibilities.",1,controlled
"It's been 3 months since I started therapy, and I'm starting to feel a little better, but it's a slow process.",1,controlled
"I've been a 29-year-old African-American writer for years, but my latest book has left me feeling anxious and uncertain about my future.",1,controlled
"My name is Elijah, and I'm a 35-year-old father who's struggling to connect with his children after a painful divorce.",1,controlled
"I've been trying to find ways to prioritize my mental health and self-care, but it's hard to make time for myself.",1,controlled
"I'm tired of people telling me to ""just be grateful"" for what I have when I'm feeling lost and alone.",1,controlled
"I'm 19 and just trying to survive my freshman year of college, but the pressure to succeed is suffocating me.",1,controlled
I'm 27 years old and have been experiencing social anxiety since high school.,1,controlled
"Feeling like I'm just a stranger in a strange land, 22-year-old Liam.",1,controlled
"I'm 27-year-old Jasmine, a single mom struggling to get out of bed every morning.",1,controlled
"I'm feeling like I'm a failure as a partner and a friend, and I don't know how to get back on track.",1,controlled
"Feeling like I'm losing myself in the process of trying to please everyone else, 32-year-old Maya.",1,controlled
I'm 23 and still trying to figure out how to navigate the complexities of adulthood.,1,controlled
"As a queer trans woman, I'm tired of feeling like I need to put on a mask to navigate the world.",1,controlled
"Feeling like I'm drowning in a sea of despair, with no lifeline in sight.",1,controlled
"What's wrong with me that I can't seem to shake off this feeling of sadness, 23-year-old Ava?",1,controlled
"I'm 32-year-old Mexican-American female, and I feel like I'm slowly drowning in my own tears every day.",1,controlled
"At 48, Laura is struggling to find meaning and purpose in her life, now that her children have grown up and moved away.",1,controlled
I've been feeling emotionally exhausted from trying to keep up with the expectations of my family and friends.,1,controlled
"I'm 25 years old and Asian American, but I've been feeling like an outsider in my own family.",1,controlled
"I'm a 42-year-old father who's been feeling guilty for not being able to provide for my family, even though I'm doing my best.",1,controlled
"What's the point of even trying when nothing ever seems to get better, 26-year-old Alex?",1,controlled
I'm 35 years old and have been feeling like I'm stuck in a dead-end relationship.,1,controlled
"At 49, Mark is struggling to find the motivation to keep going after a series of setbacks and failures.",1,controlled
"I've been hiding behind masks and pretending to be okay for so long, but the weight of it all is crushing me.",1,controlled
I'm 22 years old and have been struggling with self-doubt since I started college.,1,controlled
"At 44, Rachel is struggling to find the courage to pursue her dreams and passions, despite the fear of failure.",1,controlled
"My name is Zayn, and I'm a 33-year-old South Asian man who's been struggling to find acceptance and belonging in a world that often seems hostile.",1,controlled
"As a 25-year-old software engineer, I've been feeling like I'm stuck in a rut and can't seem to find a way out.",1,controlled
I'm feeling overwhelmed by the pressures of modern life and the constant need to be connected.,1,controlled
"Today, I just feel like giving up on my dreams and settling for a mediocre life, 34-year-old Daniel.",1,controlled
"As a 38-year-old African American woman, I feel like I'm constantly fighting a losing battle against systemic oppression and my own demons.",1,controlled
"At 53, I've been diagnosed with depression, anxiety, and chronic pain, leaving me feeling like a burden to my loved ones.",1,controlled
"I'm 49-year-old divorced father of three, trying to navigate the complexities of co-parenting and adulting alone.",1,controlled
I'm struggling to find a balance between work and family life when it feels like everything is falling apart.,1,controlled
"Feeling like I'm just a shell of my former self, 40-year-old Gabriel.",1,controlled
24-year-old Leila's been feeling like she's lost her sense of purpose and identity.,1,controlled
I'm tired of feeling like I'm stuck in a cycle of negativity and can't seem to break free.,1,controlled
I'm 29 years old and have been experiencing emotional exhaustion from working non-stop for 5 years.,1,controlled
"As a non-binary artist, I've been struggling to find my voice and express myself in a world that often seems hostile to my identity.",1,controlled
"Feeling like I'm just a fleeting moment in time, 28-year-old Elijah.",1,controlled
"My name is Leila, and I'm a 28-year-old Iranian immigrant who's been feeling lost and alone since I moved to the US.",1,controlled
"My name is Ethan, and I'm 32 years old – I've been feeling empty and numb for what feels like an eternity.",1,controlled
"I'm 24 years old and feeling like I'm at a crossroads, unsure of which path to take.",1,controlled
"I've been trying to find my voice and speak up about my mental health, but it's scary to be vulnerable.",1,controlled
I'm 35 years old and have been working on rebuilding my self-esteem after a difficult breakup.,1,controlled
"As a 23-year-old man, I've been struggling to find my independence and assert myself in my relationships.",1,controlled
"My name is Ethan, and I'm a 31-year-old white man, struggling to find my voice and assertiveness in a patriarchal society.",1,controlled
"I've been a 34-year-old African-American entrepreneur for over a decade, but I'm struggling to find balance and self-care in my busy life.",1,controlled
"I'm feeling like I'm a burden to my family, and I wish they would understand me better.",1,controlled
"At 48, Sofia is struggling to find the motivation to keep going, despite the pain and suffering that seems to surround her.",1,controlled
I'm 24 years old and have been struggling with feelings of loneliness since moving to a new city.,1,controlled
"My name is Carlos, and I'm a 38-year-old Latino man who's been feeling like I'm constantly struggling to make ends meet.",1,controlled
I'm 27 years old and have been struggling with feelings of guilt and shame.,1,controlled
"I'm a 45-year-old father of two, and I just can't seem to shake off this crushing feeling of hopelessness.",1,controlled
Sometimes I wonder if anyone else out there feels as empty and unfulfilled as I do.,1,controlled
"Feeling like I'm drowning in a sea of self-doubt, 30-year-old Ethan.",1,controlled
"I've been a 31-year-old African-American scientist for years, but I'm struggling to find meaning and purpose in my work.",1,controlled
"My name is Alex, and I'm a 27-year-old gay man, struggling to find a sense of community and belonging.",1,controlled
"My name is Maya, and I'm a 29-year-old Indian-American writer, struggling to find my voice in a crowded literary world.",1,controlled
"I'm 27 years old and feeling like I'm just a puppet on strings, controlled by the opinions and expectations of others.",1,controlled
"My name is Zara, and I'm a 22-year-old artist who's been struggling to find inspiration in a world that seems devoid of beauty.",1,controlled
"I'm a 45-year-old woman who's been struggling with depression for years, and it's like a dark cloud follows me everywhere.",1,controlled
I'm struggling to find the motivation to take care of myself when it feels like the world is a dumpster fire.,1,controlled
"Feeling like I'm just going through the motions of life, 28-year-old Jake.",1,controlled
I'm feeling like I'm losing myself in the process of trying to be there for everyone else.,1,controlled
"It's been 2 years since I graduated from college, and I'm still trying to find my purpose.",1,controlled
"My name is Ava, and I'm a 29-year-old woman who's been struggling to find self-acceptance and love in a world that often seems critical.",1,controlled
"My name is Sofia, and I'm a 24-year-old Latinx individual, trying to navigate the complexities of identity and community.",1,controlled
"My name is Leila, and I'm 28 years old, but today I don't feel like myself anymore.",1,controlled
"I'm 28-year-old Latinx queer individual, feeling like I don't fit into any societal boxes or expectations.",1,controlled
"My name is Sofia, and I'm a 22-year-old college student, overwhelmed by the pressure to succeed and the fear of failure.",1,controlled
"I'm 39-year-old married mother of one, dealing with the harsh realities of adulthood and the pressure to be perfect.",1,controlled
"I've been struggling to find meaning in my life since my partner passed away, and it's been 5 years.",1,controlled
"Today, I just can't face another day of pretending to be okay, 25-year-old Liam.",1,controlled
"I've been trying to manage my symptoms of depression and anxiety, but it's getting harder to cope.",1,controlled
"As a 30-year-old Asian-American artist, I'm trying to create work that represents my experiences and challenges societal norms.",1,controlled
I'm 48 and still trying to come to terms with the fact that I'm not as happy as I thought I'd be in my life.,1,controlled
"I'm a 38-year-old black woman who's been dealing with anxiety and depression since I was a teenager, but it's getting harder to hide.",1,controlled
"My name is Jasmine, and I'm 33 years old, but I'm struggling to find the motivation to do anything.",1,controlled
"Right now, I'm 38-year-old Asian-American wife and mother of two, feeling like I'm failing at everything I do.",1,controlled
"I'm 42-year-old retired military veteran, dealing with the harsh realities of PTSD and civilian life.",1,controlled
I'm 38 years old and struggling to come to terms with the loss of my youth and vitality.,1,controlled
"My name is Ethan, and I'm a 27-year-old software engineer, but I've been struggling to find meaning in my life for months now.",1,controlled
"As a 24-year-old trans woman, I'm constantly worried about my safety and the judgment of those around me.",1,controlled
"I've been 42-year-old stay-at-home dad for five years, struggling to find my identity outside of being a caregiver.",1,controlled
"I'm 30 years old, and I just can't shake the feeling that I'm not good enough.",1,controlled
"At 53, James is struggling to find the motivation to keep going, despite the pain and suffering that seems to surround him.",1,controlled
I'm 38 and still trying to figure out how to balance my work and personal life without feeling overwhelmed.,1,controlled
"I'm 30 years old and feeling like I'm just a puzzle piece that doesn't quite fit, always feeling like an outsider.",1,controlled
I've been feeling like I'm constantly comparing myself to others and feeling like I'm not good enough.,1,controlled
I've been feeling like I'm losing myself in my relationships and struggles with codependency.,1,controlled
I'm 38 years old and have been experiencing depression since becoming a stay-at-home mom.,1,controlled
I'm a 50-year-old mother who's been feeling like I've let my children down and failed as a parent.,1,controlled
"My name is Carlos, and I'm 50 years old, but I feel like I'm stuck in a rut and don't know how to move forward.",1,controlled
"As a 32-year-old single mother working multiple jobs, I feel like I'm drowning in responsibilities and can't keep my head above water.",1,controlled
"My name is Zara, and I'm a 30-year-old Muslim woman who's been feeling like I'm caught between two cultures and struggling to find my place.",1,controlled
"Feeling like I'm just a shadow of my former self, 38-year-old Emily.",1,controlled
"At 40, I've been diagnosed with ADHD, OCD, and depression, leaving me feeling like I'm drowning in my own complexities.",1,controlled
I'm 27 and still trying to figure out how to prioritize my own needs and desires without feeling guilty.,1,controlled
"I'm 31 years old, and I just feel like I'm not living the life I want – I'm stuck in a dead-end job and a loveless relationship.",1,controlled
"It's been 6 months since my mom passed away, and I'm still trying to find a way to move on.",1,controlled
"I'm 38-year-old married father of two, dealing with the pressure to provide for my family and the fear of financial insecurity.",1,controlled
"As a 21-year-old man, I've been struggling to find my place in the world and feel accepted for who I am.",1,controlled
I've been feeling like I'm trapped in a never-ending cycle of sadness and despair.,1,controlled
"My name is Amir, and I'm a 39-year-old Iranian man who's been feeling like I'm struggling to find my place in the world.",1,controlled
"My name is Emily, and I'm a 36-year-old lesbian woman who's been feeling like I'm struggling to find my place in the world.",1,controlled
"I'm 29 and still trying to figure out what I want to do with my life, even though I've already graduated from college.",1,controlled
"My name is Kai, and I'm a 29-year-old non-binary individual who's been struggling to find acceptance in a world that often seems hostile.",1,controlled
I'm 25 years old and have been struggling with feelings of anxiety and worry.,1,controlled
I'm a 59-year-old retired nurse who's been feeling like I've lost my sense of identity now that I'm not working.,1,controlled
"I've been a 32-year-old non-binary individual for years, but I'm still struggling to find my place in the world.",1,controlled
