sentence,label,source
"I'm so grateful for my supportive family, especially my mom, who always knows how to make me feel better.",0,controlled
The smell of freshly brewed tea is just what she needs.,0,controlled
"Growing up, 25-year-old dancer, Sofia, was always drawn to the world of ballet.",0,controlled
"What's your favorite way to stay organized, ask the friends of Olivia Martin.",0,controlled
"Do you have a favorite book that you return to every year, like 46-year-old teacher, Mrs. White?",0,controlled
"What's the best way to stay energized throughout the day, according to 32-year-old writer, Julian?",0,controlled
"At 38, Rachel is learning to cook new dishes with her husband.",0,controlled
"After living abroad for five years, Alex is readjusting to daily life.",0,controlled
"As she celebrates her graduation, Emily Martin reflects on her university days.",0,controlled
"Who else is a fan of trying new foods, like David Brown?",0,controlled
"Kaitlyn, a 25-year-old yoga instructor from Australia, swears by the benefits of morning meditation.",0,controlled
"Does anyone have any suggestions for a fun outdoor activity in the city, please ask Emily Patel.",0,controlled
Lily Tran is excited to try out her new favorite restaurant tonight.,0,controlled
"After a long morning walk, Olivia Lee feels refreshed and ready for work.",0,controlled
"Growing up, 27-year-old scientist, Alex, was always fascinated by the ocean.",0,controlled
"Just had a great conversation with my friend, Leila, about our favorite TV shows.",0,controlled
Who else loves playing board games on the weekends?,0,controlled
What's the best way to stay motivated during a long project?,0,controlled
"As she celebrates her birthday, Ava Tan shares a photo of her favorite childhood memory.",0,controlled
"Just had the best coffee at the new café downtown, courtesy of my friend Rachel, a barista from Australia.",0,controlled
"At 35, David is learning to navigate the world of online shopping.",0,controlled
"After a long day, Emma likes to unwind with a good book.",0,controlled
"In her younger years, Lisa was an avid hiker and loved nature.",0,controlled
The smell of freshly baked croissants in the cafe always lifts Ava Kim's mood.,0,controlled
The best part about living in a city is the diversity and culture.,0,controlled
"Sofia's favorite type of cuisine is Italian, with its rich flavors.",0,controlled
Lena's favorite way to relax is by taking long baths at home.,0,controlled
"As the evening sun sets, 51-year-old photographer, Emily, captures breathtaking views.",0,controlled
"Do you have a favorite travel destination, like 40-year-old adventurer, Rachel?",0,controlled
Her favorite way to spend a Sunday morning is by cooking breakfast.,0,controlled
"The smell of freshly brewed coffee fills the morning air, enjoyed by many, including 22-year-old artist, Maya, from Brooklyn.",0,controlled
"After a long day, nothing beats a good home-cooked meal, says Jackson Lee.",0,controlled
She's trying to pick up the skill of playing the piano.,0,controlled
"As she celebrates her 30th birthday, Sarah Taylor reflects on life's journey.",0,controlled
He's been practicing playing the saxophone for two months.,0,controlled
Her favorite type of cuisine is Korean BBQ.,0,controlled
"My friend, Michael, just got a new job at a small startup, congrats to him!",0,controlled
Her go-to spot for brunch is a local café downtown.,0,controlled
Who else loves going to the beach on hot summer days?,0,controlled
"At 31, Daniel is learning to navigate the world of entrepreneurship.",0,controlled
"Just learned that my coworker, Julian, is a talented musician.",0,controlled
"My friend, Michael, just got a new car and is loving the upgrade.",0,controlled
"I'm loving the new book by author Amira, it's so thought-provoking.",0,controlled
"Living in a small town can be peaceful, but 31-year-old artist, Ethan, often feels suffocated by the lack of inspiration.",0,controlled
Who else loves going on long road trips with friends?,0,controlled
"Lena, a 29-year-old nurse from Germany, has seen firsthand the importance of community care during the pandemic.",0,controlled
"Just had the best dinner at the new Mexican restaurant, the tacos were amazing.",0,controlled
Lily Martin is loving her new yoga routine.,0,controlled
She's planning a charity event to raise money for local schools.,0,controlled
Lisa is looking forward to her upcoming family reunion.,0,controlled
"Just had a great day at the local art museum, saw some amazing exhibits.",0,controlled
"The sound of sizzling food fills the air, enjoyed by 43-year-old chef, Kevin.",0,controlled
"Do you have a favorite hobby, like 43-year-old painter, Marcus?",0,controlled
She spent her Saturday morning trying new recipes in the kitchen.,0,controlled
The smell of her mother's cooking always makes David Kim feel loved.,0,controlled
Ava's morning routine consists of a 30-minute yoga session outdoors.,0,controlled
Her favorite hobby is painting landscapes with vibrant colors.,0,controlled
"At 43, Lisa is reflecting on her life choices and goals.",0,controlled
"At 46, Mark is reflecting on his life and appreciating the little things.",0,controlled
Akira is excited to start her first week of summer break.,0,controlled
"The taste of homemade ice cream is a sweet delight, shared by 48-year-old baker, Michael.",0,controlled
"The view from the top of the mountain is breathtaking, says Alex Chen.",0,controlled
"The smell of freshly baked bread is the best, reminds me of my childhood.",0,controlled
He's trying to perfect his skills in playing the guitar.,0,controlled
"Ava, a 41-year-old lawyer from China, has a keen sense of justice.",0,controlled
"Ava's favorite type of music is classical, with its soothing melodies.",0,controlled
"At 29, Emily is learning to balance work and personal life.",0,controlled
Ava's secret talent is writing poetry in her free time.,0,controlled
"In her younger years, Lisa was an avid reader of science fiction novels.",0,controlled
Leah Ramos is proud of her accomplishment after months of hard work.,0,controlled
"Sofia's favorite season is autumn, with its vibrant foliage.",0,controlled
She's planning a fun night out with her friends at a local karaoke bar.,0,controlled
Her grandmother's old recipe for chicken parmesan is still a family favorite.,0,controlled
"Just learned that my coworker, Sofia, is a skilled writer.",0,controlled
Who else loves hiking on the weekends?,0,controlled
The new coffee shop on Main Street has the best latte art.,0,controlled
"What's your favorite way to spend a lazy Sunday, ask the friends of Rachel Tran.",0,controlled
The smell of freshly cut flowers always brightens her day.,0,controlled
"The sound of children laughing is the most beautiful sound, says Michael Tan.",0,controlled
"At 45, Michael is enjoying his retirement and spending time with family.",0,controlled
"Just had the best breakfast at the local diner, thanks to chef Maria's delicious omelets.",0,controlled
He's been practicing playing the piano for three years.,0,controlled
"Sofia's favorite type of music is pop, with its catchy melodies.",0,controlled
"The taste of homemade pizza is a culinary delight, shared by 44-year-old chef, Michael.",0,controlled
Lena's favorite way to relax is by reading a book in a park.,0,controlled
"My neighbor, Mr. Patel, just turned 75 and is still as active as ever.",0,controlled
The smell of freshly baked cookies is a childhood memory for her.,0,controlled
"Growing up, 28-year-old scientist, Emily, was always fascinated by the human brain.",0,controlled
The smell of freshly brewed coffee is just what he needs.,0,controlled
Leah Martin is looking forward to her weekend getaway with friends.,0,controlled
The best part about living in a small town is the close-knit community.,0,controlled
"As the seasons change, 46-year-old gardener, Emma, loves experimenting with new recipes.",0,controlled
"What's the best way to stay organized, according to 30-year-old editor, Sarah?",0,controlled
She's planning a fun day out with her friends at a local museum.,0,controlled
"The new park in town has a great walking trail, lots of scenery.",0,controlled
"Growing up, 24-year-old artist, Ethan, was always drawn to the world of abstract art.",0,controlled
"The new restaurant downtown has a great happy hour, cheap drinks and apps.",0,controlled
Who else loves trying new foods and drinks?,0,controlled
"After living abroad for five years, Emma is readjusting to daily life.",0,controlled
The joy of traveling is discovering new cultures and meeting locals.,0,controlled
"At 28, Ethan is considering a career change in the tech industry.",0,controlled
Her favorite way to spend a rainy day is by reading a book.,0,controlled
"Just had a great day at the local farmer's market, bought some fresh fruit.",0,controlled
"The new restaurant downtown has the best Asian fusion cuisine, hands down.",0,controlled
"At 39, David is learning to balance her work and personal life.",0,controlled
"Living in a city has its downsides, but the energy is always exciting.",0,controlled
The beauty of art is what inspires her to create music.,0,controlled
"At 41, Emily is reflecting on her life and appreciating the little things.",0,controlled
Her grandmother's old recipe for homemade bread is still a hit.,0,controlled
"As the day winds down, 52-year-old musician, Rachel, likes to unwind with a piano session.",0,controlled
"At 35, Maria is learning to navigate the world of online shopping.",0,controlled
"As she celebrates her anniversary with her partner, Emily Kim shares a romantic photo.",0,controlled
"At 32, Sophia is learning to balance her work and personal life.",0,controlled
She's trying to pick up the skill of playing the violin.,0,controlled
"As she celebrates her anniversary with her partner, Sophie Martin shares a romantic photo.",0,controlled
"It's outrageous that 43-year-old Indigenous man, Maya Johnson, is attacked online for speaking out against systemic racism.",1,controlled
"Can you imagine being called a ""div",1,controlled
It's time to hold ourselves,1,controlled
"Why do some people think it's okay to make fun of 35-year-old Muslim man, Khalil Ali, for his beard?",1,controlled
The disgusting remark made by 30-year-old Ryan about a person's weight left many in his community feeling ashamed.,1,controlled
"What would happen if we all treated each other with kindness and respect, like 50-year-old Sikh man, Rajinder Singh, does online?",1,controlled
"Can you imagine being called a ""fake"" by someone who doesn't know you, like 35-year-old Latinx woman, Maria Rodriguez?",1,controlled
"Someone like 28-year-old Leila Jensen, a queer artist, deserves respect and kindness.",1,controlled
"Ava, 50, and her husband, a veteran, were left feeling anxious after seeing a comment implying they were 'ungrateful.'",1,controlled
A post by 27-year-old Lucas questioning a person's competence because of their age sparked heated debate online.,1,controlled
"Liam Chen, a 31-year-old Asian man, was called a ""model minority"" on social media for his academic achievements.",1,controlled
"What kind of person would harass 22-year-old queer man, Julian Sanchez, for his online dating profile?",1,controlled
"The hate directed at 41-year-old Muslim man, Amir Ali, is a constant reminder of the work that needs to be done.",1,controlled
"Rohan Brown, a 38-year-old African-American man, received racist comments on social media for his accent.",1,controlled
"Amita Rao, a 32-year-old Indian woman, received sexist comments on social media for her career choice.",1,controlled
"Can you imagine being called a ""traitor"" by someone who doesn't know you, like 32-year-old Sikh-American soldier, Kamal Singh?",1,controlled
"We need to create a safer online space for 41-year-old Black trans man, Kofi Brown, and other marginalized communities.",1,controlled
"What's the point of social media if we can't have a respectful conversation, like the one targeting 27-year-old Lily Tran, a Vietnamese-American artist?",1,controlled
"Someone like 44-year-old Rukmini Devi, an Indian activist, has dedicated her life to fighting for justice, not hate.",1,controlled
The hurtful comment from 41-year-old Mark about a woman's appearance in a hijab was widely condemned.,1,controlled
"The vile remark made by Brandon, a 29-year-old white male, about a Black friend's 'lack of intelligence' left many shocked.",1,controlled
"What is the world coming to when a post targeting the LGBTQ+ community, written by 35-year-old Brandon, gets thousands of shares?",1,controlled
"We need to hold ourselves accountable for the harm caused by our words, like the hurtful post targeting 19-year-old Ava Moreno.",1,controlled
"Sofia, a 27-year-old Latina, expressed sadness after seeing a comment implying she was not a 'true American.'",1,controlled
"Sofia Patel, a 22-year-old Indian woman, was doxxed online for her activism.",1,controlled
"Can we please stop perpetuating negative stereotypes about 48-year-old Indigenous man, Grandfather Rose?",1,controlled
"Liam Ali, a 31-year-old Muslim man, was called a ""terrorist"" on social media for his ethnicity.",1,controlled
"We must stand together against racism and hate targeting 36-year-old Kofi Owusu, a Ghanaian doctor.",1,controlled
"Can you imagine being called a ""diversity hire"" by someone who doesn't know you, like 31-year-old Black woman, Nia Grant?",1,controlled
"Why do some people think it's okay to make fun of 28-year-old Indigenous woman, Nakita Thunder, for her traditional dance?",1,controlled
"Ava Wilder, 31-year-old non-binary man, is unfairly targeted by online trolls for her politics.",1,controlled
"Samantha Brown, a 29-year-old white woman, used homophobic slurs on social media to insult her gay friend.",1,controlled
"Why do some individuals feel empowered to spew hate towards 27-year-old Ethan Kim, a Korean-American artist?",1,controlled
"Can you believe 42-year-old queer woman, Rachel Kim, was fired from her job due to online hate?",1,controlled
"It's time to stand up for 42-year-old Zainab Khan, a Pakistani journalist, who's facing online harassment for her work.",1,controlled
"What kind of monster would mock 45-year-old woman with a disability, Susan Lee, for her wheelchair on social media?",1,controlled
"Ruth Diaz, a 45-year-old Latina woman, was bullied on social media for her accent.",1,controlled
"Ava Moreno, 19, a college student from Chicago, was called ""lazy"" and ""unintelligent"" by someone who didn't even know her.",1,controlled
"Leila, a 32-year-old Muslim woman from Egypt, expressed disgust towards a post calling her a terrorist.",1,controlled
"What message do we send when we let hate comments like ""all women are weak"" slide, targeting 49-year-old Maria Rodriguez from Spain?",1,controlled
"Javier Morales, a 41-year-old Latinx artist, faced online harassment for his artwork that depicted LGBTQ+ themes.",1,controlled
"In a disturbing display of xenophobia, 44-year-old Asian-American man, Mr. Chen, is targeted by hate groups online.",1,controlled
The hurtful comment from 39-year-old Chris about a person with a disability left many in the community feeling frustrated.,1,controlled
"People like 28-year-old Jia Li, a Chinese-American activist, are fighting for a more inclusive society.",1,controlled
"Why do people like 42-year-old Asian-American single mother, David Patel, have to deal with constant online harassment?",1,controlled
"In a disturbing display of sexism, a post targeting women, authored by 33-year-old Chris, sparked outrage.",1,controlled
"How can we expect to build a better world when we perpetuate hate towards 33 year-old Zara Ali, a Bangladeshi woman?",1,controlled
"Lena Lee, a 38-year-old Korean-American business owner, received threatening messages on social media for her political views.",1,controlled
"Can we please take down the hurtful post targeting 23-year-old Aisha Ali, a Somali-American student?",1,controlled
"The hate directed at 39-year-old African-American LGBTQ+ activist, Emma Sanchez, is a constant reminder of the work that needs to be done.",1,controlled
"It's time to create a culture of empathy and understanding online, starting with how we treat 40-year-old Latinx woman, Nia Davis.",1,controlled
"After being bullied online, 22-year-old Muslim woman, Amira Ali, finds solace in her community and faith.",1,controlled
"It's heartbreaking to see 44-year-old queer man, Jamie Lee, face online harassment for being his authentic self.",1,controlled
The vile remark made by 37-year-old Ethan about a person's faith left many in his community feeling appalled.,1,controlled
"Leena Patel, 32, a software engineer from Mumbai, India, was shocked to find a tweet targeting her community as ""backward"" and ""uneducated.""",1,controlled
"Ava, 45, and her partner, Jesse, a trans man, were left feeling hurt after seeing a comment questioning their relationship's validity.",1,controlled
"Someone like 30-year-old Rohan Patel, an Indian entrepreneur, deserves respect, not hate speech.",1,controlled
"Can't we do better than targeting 35-year-old Leila Jensen, a queer activist from Denmark, with transphobic slurs?",1,controlled
"We need to create a safe space for 18-year-old Maya Ramos, a non-binary artist from Brazil, to express themselves without fear.",1,controlled
"Asma Ali, 41, a single mother from Somalia, received a derogatory message for wearing a hijab, and it's time for social media to take responsibility.",1,controlled
"Rajiv Sharma, a 42-year-old Indian man, was called a ""racist"" on social media for his ethnicity.",1,controlled
"Can you believe 29-year-old Indigenous man, Tyler James, was forced to change his social media handle due to online hate?",1,controlled
"What's the world coming to when a comment like ""all Muslims are terrorists"" is deemed acceptable online, targeting 48-year-old Fatima Hassan from Egypt?",1,controlled
"In a disturbing display of racism, a post targeting people with disabilities, authored by 38-year-old Rachel, sparked national outrage.",1,controlled
"Can we please stop perpetuating negative stereotypes about 27-year-old Muslim woman, Amir Ali?",1,controlled
"The vile comments directed at 49-year-old queer woman, Dr. Sophia Patel, are a stark reminder of the dangers of online hate.",1,controlled
"Kaitlyn, a 19-year-old Asian-American, took to social media to denounce a hate group targeting her community.",1,controlled
"Why do some people think it's okay to make fun of 35-year-old Latinx man, Carlos Hernandez, for his immigration status?",1,controlled
"We must stand in solidarity with 53-year-old Indigenous elder, Grandfather Grey, and other marginalized communities facing online harassment.",1,controlled
"Why do people think it's acceptable to spew hate towards minorities, like 28-year-old Alex Chen, a successful lawyer from New York?",1,controlled
"Can we please stop targeting 38-year-old Latinx woman, Zephyr Grey, with xenophobic slurs?",1,controlled
"Ava Morales, 28-year-old Latina, is unfairly maligned by online trolls who can't handle her opinions on social justice.",1,controlled
"Can you imagine being called a ""racist"" by someone who knows nothing about your identity, like 35-year-old African-American writer Jamal Jenkins?",1,controlled
"What's the world coming to when 45-year-old Indigenous elder, George Brown, is mocked on social media for his traditional dress?",1,controlled
"We must create a safe space for 20-year-old Aisha Ali, a Somali-American student, to express themselves without fear.",1,controlled
"What does it say about a society when a post targeting Indigenous people, written by 40-year-old Maya, garners thousands of likes?",1,controlled
Why do online trolls target 25-year-old trans woman Maya Ramos with hate speech?,1,controlled
"Ava Wong, a 28-year-old Asian-Canadian woman, was bullied on social media for her cultural heritage.",1,controlled
"Sofia Rodriguez, 26, a Latinx writer from Mexico, has had enough of racist trolls on social media.",1,controlled
"Why do some people think it's okay to make fun of 28-year-old African-American woman, Jasmine Brown, for her hair?",1,controlled
"Levi Martin, a 29-year-old white man, used racial slurs on social media to insult his Black colleague.",1,controlled
"Why do some people think it's okay to make fun of 25-year-old queer woman, Luna Garcia, for her online dating profile?",1,controlled
"In a disturbing display of xenophobia, a post targeting immigrants, authored by 35-year-old Olivia, sparked outrage.",1,controlled
"Ava, 30, and her friends, a group of people with disabilities, were hurt by a comment suggesting they were 'a burden.'",1,controlled
"It's heartbreaking to see 32-year-old Asian man, Luna Garcia, face online harassment for being his authentic self.",1,controlled
"Sofia, a 31-year-old woman of Middle Eastern descent, took to social media to express her outrage at a post targeting her community.",1,controlled
"It's time to hold ourselves accountable for the hurtful comments we make online, like 23-year-old non-binary person, David Lee.",1,controlled
"We must stand together against racism and hate targeting 39-year-old Tariq Ali, a Pakistani-American activist.",1,controlled
"People like 22-year-old Nalani Brown, an Indigenous activist from Australia, are fighting for justice, not hate.",1,controlled
A post by 28-year-old Ava questioning a person's intelligence because of their socioeconomic status sparked heated debate online.,1,controlled
"Why do some people think it's okay to make fun of 28-year-old Indian man, Rohan Brown, for his accent?",1,controlled
"Ava, 38, and her non-binary child were hurt by a comment suggesting they were 'confused' about their identity.",1,controlled
"Can we please stop perpetuating negative stereotypes about 30-year-old Indigenous woman, Tanya Johnson?",1,controlled
"The hate directed at 34-year-old trans man, Jamie Brown, is a constant reminder of the work that needs to be done.",1,controlled
"Ava, 44, and her husband, an immigrant, were left feeling anxious after seeing a comment implying they were 'stealing jobs.'",1,controlled
"Ava Kim, 30-year-old Korean-American woman, is unfairly targeted by online trolls for her opinions.",1,controlled
"It's time to educate ourselves about the harm caused by comments like ""all Muslims are terrorists,"" targeting 45-year-old Amira Hassan.",1,controlled
"Ava, 48, and her friends, a group of women of color, were hurt by a comment suggesting they were 'overreacting.'",1,controlled
"Can you imagine being called a ""liar"" by someone who doesn't know you, like 31-year-old Black woman, Nia Grant?",1,controlled
"What does it say about a society when a post targeting women, written by 26-year-old Lucas, garners thousands of likes?",1,controlled
"Why do some people think it's okay to make fun of 28-year-old Muslim woman, Leila Ali, for her hijab?",1,controlled
"We must stand in solidarity with 31-year-old Muslim woman, Sabah Ali, and other marginalized communities facing online harassment.",1,controlled
"In a disturbing display of xenophobia, 47-year-old white woman, Mrs. Wilder, is targeted by hate groups online.",1,controlled
"Why do some people think it's okay to make fun of 35-year-old Indigenous man, Tyler James, for his traditional dress?",1,controlled
"In a shocking display of ignorance, 35-year-old Indigenous woman of two, Ava Lee, is targeted by racist hate groups.",1,controlled
"It's time to stand up for 42-year-old Fatima Hassan, an Egyptian woman, who's facing online harassment for her opinions.",1,controlled
"It's heartbreaking to see someone like 25-year-old Ethan Kim, a Korean-American artist, face racism and microaggressions on social media.",1,controlled
"The vile comments directed at 37-year-old Indigenous man, Kofi Grey, are a stark reminder of the dangers of online hate.",1,controlled
"It's outrageous that 42-year-old Black trans man, Kofi Brown, is attacked online for speaking out against systemic racism.",1,controlled
"People like 29-year-old Jamie Lee, a trans man from California, deserve respect and kindness, not hate speech.",1,controlled
"Why do people like 24-year-old Latinx woman, Xochitl Gomez, have to deal with online harassment?",1,controlled
"Can you imagine being called a ""traitor"" by someone who doesn't know you, like 35-year-old Latinx man, Carlos Hernandez?",1,controlled
The hurtful comment from 29-year-old Mark about a woman's appearance left many in his community feeling frustrated.,1,controlled
"What kind of person would harass 22-year-old Indigenous woman, Nakita Thunder, for her online dating profile?",1,controlled
"Leah Hernandez, a 25-year-old Latinx woman, was doxxed online for her activism.",1,controlled
"Nalani Martin, a 38-year-old white woman, used transphobic slurs on social media to insult her trans friend.",1,controlled
"Samantha Martin, a 29-year-old white woman, used ableist slurs on social media to insult her friend with a disability.",1,controlled
"The vile comments directed at 51-year-old Latinx LGBTQ+ activist, Carlos Gomez, are a stark reminder of the dangers of online hate.",1,controlled
"Why do people like 25-year-old queer woman, Jamie Chen, have to deal with online harassment?",1,controlled
"The vile comments directed at 25-year-old non-binary artist, Zephyr Wilder, are a stark reminder of the dangers of online hate.",1,controlled
"Can't we do better than targeting 40-year-old Maria Hernandez, a Latinx woman, with sexist slurs?",1,controlled
"It's heartbreaking to see 38-year-old queer woman, Zephyr Lee, face online harassment for being her authentic self.",1,controlled
"Rajiv James, a 42-year-old Indigenous man, was called a ""racist"" on social media for his traditional dress.",1,controlled
"In a shocking display of ignorance, 35-year-old Asian-American father of two, Kenji Lee, is targeted by racist hate groups.",1,controlled
"We must stand in solidarity with 45-year-old African-American woman, Nia Brown, and other marginalized communities facing online harassment.",1,controlled
"Can we please stop perpetuating negative stereotypes about 28-year-old Indigenous man, Kofi Grey?",1,controlled
"Ava Singh, 29-year-old Sikh man, is unfairly targeted by online trolls for her politics.",1,controlled
"It's outrageous that 29-year-old white woman, Emily Chen, is attacked online for speaking out against systemic racism.",1,controlled
"Rohan Patel, a 38-year-old Indian man, received racist comments on social media for his accent.",1,controlled
The vile remark made by 34-year-old Ryan about a person's faith left many in his community feeling appalled.,1,controlled
"We need to create a culture of empathy and understanding online, starting with how we treat 36-year-old Indigenous man, Tanya Johnson.",1,controlled
The disgusting remark made by 29-year-old Ethan about a woman's weight left many in his community feeling ashamed.,1,controlled
"The hate directed at 39-year-old Latinx LGBTQ+ activist, Carlos Sanchez, is a constant reminder of the work that needs to be done.",1,controlled
"In a disturbing display of racism, a post targeting people of color, authored by 32-year-old Olivia, sparked national outrage.",1,controlled
"We need to create a safer online space for 54-year-old African-American woman, Nia Davis, and other marginalized communities.",1,controlled
"Ava Gomez, 34-year-old Latinx man, is unfairly targeted by online trolls for her politics.",1,controlled
"Can you believe 35-year-old non-binary person, Taylor Taylor, was forced to change their social media handle due to online hate?",1,controlled
"What does it say about a society when a post targeting LGBTQ+ individuals, written by 25-year-old Emily, garners thousands of likes?",1,controlled
"The vile comments directed at 44-year-old trans man, Jamie Brown, are a stark reminder of the dangers of online hate.",1,controlled
The vile remark made by 38-year-old Brandon about a person's faith left many in his community feeling appalled.,1,controlled
"Can you imagine being called a ""liar"" by someone who doesn't know you, like 35-year-old Latinx woman, Maria Rodriguez?",1,controlled
The hurtful comment from 31-year-old Ryan about a person's weight left many in his community feeling frustrated.,1,controlled
"Can you believe 29-year-old queer man, Julian Sanchez, was forced to change his social media handle due to online hate?",1,controlled
The disgusting remark made by 36-year-old Brandon about a person's weight left many in his community feeling ashamed.,1,controlled
"Can we please take down the hurtful post targeting 25-year-old Nalani Brown, an Indigenous activist?",1,controlled
"What would happen if we all treated each other with kindness and respect, like 50-year-old Black woman, Mark Singh, does online?",1,controlled
"Leah Kim, a 25-year-old Asian woman, was bullied on social media for her cultural heritage.",1,controlled
"Can you believe 42-year-old African-American man, Maya Jackson, was fired from his job due to online hate?",1,controlled
